"Scratch-Off Prizes as of 03/07/2012",,,,,,
1359,"$250,000 Bingo",,10,"500","4233","2568"
1359,"$250,000 Bingo",,10,"750","270","150"
1359,"$250,000 Bingo",,10,"1000","24","15"
1359,"$250,000 Bingo",,10,"2500","7","4"
1359,"$250,000 Bingo",,10,"10000","6","3"
1359,"$250,000 Bingo",,10,"250000","6","3"
1359,"$250,000 Bingo",,10,"TOTAL","1336935","806851"
1360,"Triple Tripler",,3,"3","392465","341212"
1360,"Triple Tripler",,3,"6","539952","480561"
1360,"Triple Tripler",,3,"9","110536","99053"
1360,"Triple Tripler",,3,"15","36751","33190"
1360,"Triple Tripler",,3,"18","61434","55630"
1360,"Triple Tripler",,3,"24","49053","44164"
1360,"Triple Tripler",,3,"30","49085","44393"
1360,"Triple Tripler",,3,"60","18650","16978"
1360,"Triple Tripler",,3,"90","6634","5995"
1360,"Triple Tripler",,3,"300","1437","1280"
1360,"Triple Tripler",,3,"3000","23","18"
1360,"Triple Tripler",,3,"33333","7","6"
1360,"Triple Tripler",,3,"TOTAL","1266027","1122480"
1361,"Triple 7's",,5,"5","535129","291394"
1361,"Triple 7's",,5,"10","658348","362654"
1361,"Triple 7's",,5,"20","288143","159750"
1361,"Triple 7's",,5,"50","41683","23373"
1361,"Triple 7's",,5,"100","14163","7847"
1361,"Triple 7's",,5,"200","3323","1829"
1361,"Triple 7's",,5,"500","2179","1201"
1361,"Triple 7's",,5,"1000","314","174"
1361,"Triple 7's",,5,"5000","20","12"
1361,"Triple 7's",,5,"50000","6","4"
1361,"Triple 7's",,5,"TOTAL","1543308","848238"
1362,"Sweet Cash",,1,"1","1212071","403945"
1362,"Sweet Cash",,1,"2","984734","342249"
1362,"Sweet Cash",,1,"4","284048","102497"
1362,"Sweet Cash",,1,"5","75831","27653"
1362,"Sweet Cash",,1,"10","75733","28264"
1362,"Sweet Cash",,1,"20","28398","10697"
1362,"Sweet Cash",,1,"40","15362","5921"
1362,"Sweet Cash",,1,"100","958","342"
1362,"Sweet Cash",,1,"1000","96","32"
1362,"Sweet Cash",,1,"TOTAL","2677231","921600"
1363,"Dallas Cowboys",,5,"5","1301177","806789"
1363,"Dallas Cowboys",,5,"10","1138459","719321"
1363,"Dallas Cowboys",,5,"20","130114","82759"
1363,"Dallas Cowboys",,5,"50","65061","41642"
1363,"Dallas Cowboys",,5,"100","26911","17198"
1363,"Dallas Cowboys",,5,"1000","375","246"
1363,"Dallas Cowboys",,5,"5000","83","57"
1363,"Dallas Cowboys",,5,"100000","26","15"
1363,"Dallas Cowboys",,5,"TOTAL","2662206","1668027"
1364,"Houston Texans",,5,"5","757459","532852"
1364,"Houston Texans",,5,"10","606091","433568"
1364,"Houston Texans",,5,"20","132519","95371"
1364,"Houston Texans",,5,"50","38170","27633"
1364,"Houston Texans",,5,"100","16856","12282"
1364,"Houston Texans",,5,"1000","315","217"
1364,"Houston Texans",,5,"5000","21","14"
1364,"Houston Texans",,5,"100000","14","11"
1364,"Houston Texans",,5,"TOTAL","1551445","1101948"
1365,"Haunted Halloween","04/04/2012",2,"2","495473","409517"
1365,"Haunted Halloween","04/04/2012",2,"4","495753","421149"
1365,"Haunted Halloween","04/04/2012",2,"5","123964","104909"
1365,"Haunted Halloween","04/04/2012",2,"10","61944","53943"
1365,"Haunted Halloween","04/04/2012",2,"20","41263","36052"
1365,"Haunted Halloween","04/04/2012",2,"50","22818","20113"
1365,"Haunted Halloween","04/04/2012",2,"100","2134","1851"
1365,"Haunted Halloween","04/04/2012",2,"1000","72","60"
1365,"Haunted Halloween","04/04/2012",2,"20000","12","10"
1365,"Haunted Halloween","04/04/2012",2,"TOTAL","1243433","1047604"
1366,"Quick 6's","05/02/2012",1,"1","1136308","986053"
1366,"Quick 6's","05/02/2012",1,"2","984730","878240"
1366,"Quick 6's","05/02/2012",1,"4","151452","138129"
1366,"Quick 6's","05/02/2012",1,"6","75726","69778"
1366,"Quick 6's","05/02/2012",1,"12","94714","87939"
1366,"Quick 6's","05/02/2012",1,"20","40736","38073"
1366,"Quick 6's","05/02/2012",1,"30","3789","3561"
1366,"Quick 6's","05/02/2012",1,"60","1902","1773"
1366,"Quick 6's","05/02/2012",1,"100","467","443"
1366,"Quick 6's","05/02/2012",1,"160","947","881"
1366,"Quick 6's","05/02/2012",1,"600","482","446"
1366,"Quick 6's","05/02/2012",1,"TOTAL","2491253","2205316"
1367,"Black Onyx 7's","03/18/2012",5,"5","574005","539160"
1367,"Black Onyx 7's","03/18/2012",5,"10","615104","581404"
1367,"Black Onyx 7's","03/18/2012",5,"15","164033","155275"
1367,"Black Onyx 7's","03/18/2012",5,"20","205017","196251"
1367,"Black Onyx 7's","03/18/2012",5,"50","17957","17361"
1367,"Black Onyx 7's","03/18/2012",5,"100","20779","19741"
1367,"Black Onyx 7's","03/18/2012",5,"500","3325","3190"
1367,"Black Onyx 7's","03/18/2012",5,"2000","134","130"
1367,"Black Onyx 7's","03/18/2012",5,"70000","6","6"
1367,"Black Onyx 7's","03/18/2012",5,"TOTAL","1600360","1512518"
1369,"Happy Holidays!","04/04/2012",1,"1","1299520","1130476"
1369,"Happy Holidays!","04/04/2012",1,"2","893764","799677"
1369,"Happy Holidays!","04/04/2012",1,"4","162610","148384"
1369,"Happy Holidays!","04/04/2012",1,"5","162629","149083"
1369,"Happy Holidays!","04/04/2012",1,"10","121886","113475"
1369,"Happy Holidays!","04/04/2012",1,"20","81181","76627"
1369,"Happy Holidays!","04/04/2012",1,"40","9388","8906"
1369,"Happy Holidays!","04/04/2012",1,"50","4792","4536"
1369,"Happy Holidays!","04/04/2012",1,"100","1469","1376"
1369,"Happy Holidays!","04/04/2012",1,"500","402","384"
1369,"Happy Holidays!","04/04/2012",1,"1000","150","142"
1369,"Happy Holidays!","04/04/2012",1,"TOTAL","2737791","2433066"
1370,"Silver Bells",,5,"5","1436949","869746"
1370,"Silver Bells",,5,"10","1436840","887455"
1370,"Silver Bells",,5,"20","403952","253437"
1370,"Silver Bells",,5,"50","187334","118031"
1370,"Silver Bells",,5,"100","23566","14778"
1370,"Silver Bells",,5,"500","2376","1516"
1370,"Silver Bells",,5,"1000","1243","751"
1370,"Silver Bells",,5,"5000","52","35"
1370,"Silver Bells",,5,"175000","10","6"
1370,"Silver Bells",,5,"TOTAL","3492322","2145755"
1371,"Holiday Gold","05/02/2012",2,"2","575296","503698"
1371,"Holiday Gold","05/02/2012",2,"3","632687","554978"
1371,"Holiday Gold","05/02/2012",2,"4","230190","203387"
1371,"Holiday Gold","05/02/2012",2,"5","114947","102466"
1371,"Holiday Gold","05/02/2012",2,"10","14411","12789"
1371,"Holiday Gold","05/02/2012",2,"15","28717","25729"
1371,"Holiday Gold","05/02/2012",2,"20","57517","51567"
1371,"Holiday Gold","05/02/2012",2,"40","19508","17757"
1371,"Holiday Gold","05/02/2012",2,"50","18550","16836"
1371,"Holiday Gold","05/02/2012",2,"100","6281","5618"
1371,"Holiday Gold","05/02/2012",2,"200","1207","1063"
1371,"Holiday Gold","05/02/2012",2,"500","593","511"
1371,"Holiday Gold","05/02/2012",2,"1000","59","50"
1371,"Holiday Gold","05/02/2012",2,"20000","7","6"
1371,"Holiday Gold","05/02/2012",2,"TOTAL","1699970","1496455"
1372,"Cash Blast",,5,"5","904725","649496"
1372,"Cash Blast",,5,"10","411147","298006"
1372,"Cash Blast",,5,"15","246717","182788"
1372,"Cash Blast",,5,"20","164478","121571"
1372,"Cash Blast",,5,"50","64380","48430"
1372,"Cash Blast",,5,"100","11790","8777"
1372,"Cash Blast",,5,"500","1044","798"
1372,"Cash Blast",,5,"2000","62","39"
1372,"Cash Blast",,5,"50000","6","4"
1372,"Cash Blast",,5,"TOTAL","1804349","1309909"
1373,"Season's Greetings","05/02/2012",10,"10","580401","508038"
1373,"Season's Greetings","05/02/2012",10,"20","497872","441649"
1373,"Season's Greetings","05/02/2012",10,"50","124417","111371"
1373,"Season's Greetings","05/02/2012",10,"100","31167","27659"
1373,"Season's Greetings","05/02/2012",10,"500","4655","4228"
1373,"Season's Greetings","05/02/2012",10,"1000","282","247"
1373,"Season's Greetings","05/02/2012",10,"5000","16","14"
1373,"Season's Greetings","05/02/2012",10,"250000","5","3"
1373,"Season's Greetings","05/02/2012",10,"TOTAL","1238815","1093209"
1374,"Armadillo Cash","05/02/2012",1,"1","1037811","881321"
1374,"Armadillo Cash","05/02/2012",1,"2","691797","595706"
1374,"Armadillo Cash","05/02/2012",1,"4","276732","243235"
1374,"Armadillo Cash","05/02/2012",1,"5","103711","92572"
1374,"Armadillo Cash","05/02/2012",1,"10","51862","46320"
1374,"Armadillo Cash","05/02/2012",1,"20","34620","30583"
1374,"Armadillo Cash","05/02/2012",1,"50","17344","15387"
1374,"Armadillo Cash","05/02/2012",1,"100","171","150"
1374,"Armadillo Cash","05/02/2012",1,"200","129","101"
1374,"Armadillo Cash","05/02/2012",1,"3000","41","34"
1374,"Armadillo Cash","05/02/2012",1,"TOTAL","2214218","1905409"
1376,"Elvis",,2,"2","907802","597166"
1376,"Elvis",,2,"4","648430","440777"
1376,"Elvis",,2,"5","97191","66008"
1376,"Elvis",,2,"10","113568","79707"
1376,"Elvis",,2,"20","64815","45486"
1376,"Elvis",,2,"50","26694","19127"
1376,"Elvis",,2,"100","7588","5406"
1376,"Elvis",,2,"1000","55","38"
1376,"Elvis",,2,"20000","8","6"
1376,"Elvis",,2,"TOTAL","1866151","1253721"
1377,"$100,000 Extreme Cash",,5,"5","675948","479704"
1377,"$100,000 Extreme Cash",,5,"10","1013880","726221"
1377,"$100,000 Extreme Cash",,5,"20","193122","139612"
1377,"$100,000 Extreme Cash",,5,"50","86821","63224"
1377,"$100,000 Extreme Cash",,5,"100","15097","10964"
1377,"$100,000 Extreme Cash",,5,"500","1082","780"
1377,"$100,000 Extreme Cash",,5,"1000","133","93"
1377,"$100,000 Extreme Cash",,5,"100000","7","4"
1377,"$100,000 Extreme Cash",,5,"TOTAL","1986090","1420602"
1378,"Instant Cash Five",,1,"Cash Five&reg; Quick Pick","1728950","1379054"
1378,"Instant Cash Five",,1,"1","968241","780430"
1378,"Instant Cash Five",,1,"2","899137","743871"
1378,"Instant Cash Five",,1,"4","138258","116748"
1378,"Instant Cash Five",,1,"5","103739","87053"
1378,"Instant Cash Five",,1,"10","69158","58722"
1378,"Instant Cash Five",,1,"25","34567","29887"
1378,"Instant Cash Five",,1,"50","6219","5248"
1378,"Instant Cash Five",,1,"100","2603","2224"
1378,"Instant Cash Five",,1,"3000","87","75"
1378,"Instant Cash Five",,1,"TOTAL","3950959","3203312"
1379,"Gold Class",,1,"1","1363094","960797"
1379,"Gold Class",,1,"2","795284","584229"
1379,"Gold Class",,1,"4","284052","215273"
1379,"Gold Class",,1,"6","75680","58091"
1379,"Gold Class",,1,"10","75715","59019"
1379,"Gold Class",,1,"30","17313","13797"
1379,"Gold Class",,1,"50","5702","4514"
1379,"Gold Class",,1,"100","1422","1131"
1379,"Gold Class",,1,"500","477","386"
1379,"Gold Class",,1,"1000","192","146"
1379,"Gold Class",,1,"5000","28","21"
1379,"Gold Class",,1,"TOTAL","2618959","1897404"
1380,"Groovy Cash",,5,"5","164206","122989"
1380,"Groovy Cash",,5,"6","944075","712329"
1380,"Groovy Cash",,5,"9","328485","251176"
1380,"Groovy Cash",,5,"10","164206","124709"
1380,"Groovy Cash",,5,"15","164206","126641"
1380,"Groovy Cash",,5,"40","82103","63762"
1380,"Groovy Cash",,5,"50","25692","19689"
1380,"Groovy Cash",,5,"100","20535","15753"
1380,"Groovy Cash",,5,"250","620","477"
1380,"Groovy Cash",,5,"500","260","187"
1380,"Groovy Cash",,5,"750","103","77"
1380,"Groovy Cash",,5,"1000","51","38"
1380,"Groovy Cash",,5,"50000","7","5"
1380,"Groovy Cash",,5,"TOTAL","1894549","1437832"
1381,"Money Multiplier",,5,"5","739917","497079"
1381,"Money Multiplier",,5,"10","657850","445880"
1381,"Money Multiplier",,5,"20","246566","168775"
1381,"Money Multiplier",,5,"50","72330","49860"
1381,"Money Multiplier",,5,"100","12864","8797"
1381,"Money Multiplier",,5,"500","824","577"
1381,"Money Multiplier",,5,"2000","68","45"
1381,"Money Multiplier",,5,"50000","6","5"
1381,"Money Multiplier",,5,"TOTAL","1730425","1171018"
1382,"Happy Hearts Cash",,2,"2","405398","291556"
1382,"Happy Hearts Cash",,2,"4","466112","343562"
1382,"Happy Hearts Cash",,2,"5","60796","45210"
1382,"Happy Hearts Cash",,2,"10","70960","53935"
1382,"Happy Hearts Cash",,2,"20","30389","23306"
1382,"Happy Hearts Cash",,2,"50","33757","26212"
1382,"Happy Hearts Cash",,2,"100","4682","3606"
1382,"Happy Hearts Cash",,2,"1000","34","26"
1382,"Happy Hearts Cash",,2,"20000","5","4"
1382,"Happy Hearts Cash",,2,"TOTAL","1072133","787417"
1383,"Loteria Texas",,3,"3","2097070","933188"
1383,"Loteria Texas",,3,"4","493295","220020"
1383,"Loteria Texas",,3,"7","431765","200462"
1383,"Loteria Texas",,3,"10","277580","127338"
1383,"Loteria Texas",,3,"17","246615","116419"
1383,"Loteria Texas",,3,"20","246646","114564"
1383,"Loteria Texas",,3,"30","25699","12201"
1383,"Loteria Texas",,3,"33","12863","6123"
1383,"Loteria Texas",,3,"50","12169","5765"
1383,"Loteria Texas",,3,"80","10257","4884"
1383,"Loteria Texas",,3,"300","7717","3594"
1383,"Loteria Texas",,3,"3000","230","107"
1383,"Loteria Texas",,3,"33000","31","15"
1383,"Loteria Texas",,3,"TOTAL","3861937","1744680"
1384,"Mardi Gras",,1,"1","1516004","802706"
1384,"Mardi Gras",,1,"2","758038","419691"
1384,"Mardi Gras",,1,"5","151666","87723"
1384,"Mardi Gras",,1,"10","75789","44620"
1384,"Mardi Gras",,1,"20","37892","22677"
1384,"Mardi Gras",,1,"40","29614","17822"
1384,"Mardi Gras",,1,"100","2367","1435"
1384,"Mardi Gras",,1,"1000","95","52"
1384,"Mardi Gras",,1,"TOTAL","2571465","1396726"
1385,"Chocolate",,5,"5","657390","442739"
1385,"Chocolate",,5,"10","862665","599265"
1385,"Chocolate",,5,"20","164337","115055"
1385,"Chocolate",,5,"50","74882","53088"
1385,"Chocolate",,5,"100","10309","7371"
1385,"Chocolate",,5,"500","721","517"
1385,"Chocolate",,5,"1000","166","105"
1385,"Chocolate",,5,"50000","9","4"
1385,"Chocolate",,5,"TOTAL","1770479","1218144"
1388,"3 Times Lucky",,3,"3","330268","198572"
1388,"3 Times Lucky",,3,"6","454033","276363"
1388,"3 Times Lucky",,3,"9","134142","82421"
1388,"3 Times Lucky",,3,"15","31009","19328"
1388,"3 Times Lucky",,3,"18","51628","31800"
1388,"3 Times Lucky",,3,"24","41236","25971"
1388,"3 Times Lucky",,3,"30","41279","25973"
1388,"3 Times Lucky",,3,"60","12943","8139"
1388,"3 Times Lucky",,3,"90","5594","3552"
1388,"3 Times Lucky",,3,"300","649","385"
1388,"3 Times Lucky",,3,"3000","15","7"
1388,"3 Times Lucky",,3,"30000","5","3"
1388,"3 Times Lucky",,3,"TOTAL","1102801","672514"
1389,"Find the 9's",,1,"1","4297713","1480572"
1389,"Find the 9's",,1,"2","2660682","941135"
1389,"Find the 9's",,1,"3","818286","292671"
1389,"Find the 9's",,1,"9","307056","111333"
1389,"Find the 9's",,1,"19","69514","25998"
1389,"Find the 9's",,1,"49","15383","5704"
1389,"Find the 9's",,1,"99","3832","1469"
1389,"Find the 9's",,1,"199","1912","688"
1389,"Find the 9's",,1,"3000","261","104"
1389,"Find the 9's",,1,"TOTAL","8174639","2859674"
1393,"Spades",,1,"1","1244777","205705"
1393,"Spades",,1,"2","345704","60807"
1393,"Spades",,1,"3","345884","62782"
1393,"Spades",,1,"5","138368","26018"
1393,"Spades",,1,"10","51911","10187"
1393,"Spades",,1,"15","34535","6785"
1393,"Spades",,1,"30","34579","7084"
1393,"Spades",,1,"45","4328","877"
1393,"Spades",,1,"100","724","150"
1393,"Spades",,1,"1000","216","38"
1393,"Spades",,1,"TOTAL","2201026","380433"
1395,"Spin 3",,2,"2","491384","16031"
1395,"Spin 3",,2,"4","589448","20261"
1395,"Spin 3",,2,"5","147404","4961"
1395,"Spin 3",,2,"10","73660","2733"
1395,"Spin 3",,2,"20","49158","1830"
1395,"Spin 3",,2,"50","25844","983"
1395,"Spin 3",,2,"200","2552","98"
1395,"Spin 3",,2,"1000","79","1"
1395,"Spin 3",,2,"30000","10",
1395,"Spin 3",,2,"TOTAL","1379539","46898"
1396,"Emerald 7's",,5,"5","738371","34657"
1396,"Emerald 7's",,5,"10","820383","39698"
1396,"Emerald 7's",,5,"20","123092","6144"
1396,"Emerald 7's",,5,"25","76935","3871"
1396,"Emerald 7's",,5,"50","51272","2638"
1396,"Emerald 7's",,5,"100","11289","578"
1396,"Emerald 7's",,5,"500","619","30"
1396,"Emerald 7's",,5,"2000","82","3"
1396,"Emerald 7's",,5,"77777","6",
1396,"Emerald 7's",,5,"TOTAL","1822049","87619"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"10","1730196","163802"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"20","1730084","166731"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"50","185447","18162"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"100","82395","7998"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"200","18567","1826"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"500","8894","847"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"1000","831","73"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"5000","210","24"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"10000","32","5"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"1000000","9","1"
1401,"Texas Lottery Black-Series IV-Limited Edition",,10,"TOTAL","3756665","359469"
1429,"Bonus Break the Bank",,5,"5","1415447","182141"
1429,"Bonus Break the Bank",,5,"10","1617165","212756"
1429,"Bonus Break the Bank",,5,"15","555988","74012"
1429,"Bonus Break the Bank",,5,"20","151563","20233"
1429,"Bonus Break the Bank",,5,"50","197106","26581"
1429,"Bonus Break the Bank",,5,"100","37925","5079"
1429,"Bonus Break the Bank",,5,"500","2037","285"
1429,"Bonus Break the Bank",,5,"1000","384","43"
1429,"Bonus Break the Bank",,5,"7500","40","3"
1429,"Bonus Break the Bank",,5,"75000","21","2"
1429,"Bonus Break the Bank",,5,"TOTAL","3977676","521135"
1431,"$100,000 Riches",,5,"5","573491","158930"
1431,"$100,000 Riches",,5,"10","656335","184694"
1431,"$100,000 Riches",,5,"15","245445","69945"
1431,"$100,000 Riches",,5,"20","81953","23717"
1431,"$100,000 Riches",,5,"50","17978","5326"
1431,"$100,000 Riches",,5,"100","24505","7165"
1431,"$100,000 Riches",,5,"500","3860","1089"
1431,"$100,000 Riches",,5,"2000","134","36"
1431,"$100,000 Riches",,5,"100000","6",
1431,"$100,000 Riches",,5,"TOTAL","1603707","450902"
1433,"$200 Million Cash Spectacular",,10,"10","3456041","212305"
1433,"$200 Million Cash Spectacular",,10,"15","1151958","70863"
1433,"$200 Million Cash Spectacular",,10,"20","2015843","126317"
1433,"$200 Million Cash Spectacular",,10,"30","575979","36652"
1433,"$200 Million Cash Spectacular",,10,"40","260603","16520"
1433,"$200 Million Cash Spectacular",,10,"100","575979","36546"
1433,"$200 Million Cash Spectacular",,10,"200","28761","1855"
1433,"$200 Million Cash Spectacular",,10,"400","18746","1219"
1433,"$200 Million Cash Spectacular",,10,"1000","3146","176"
1433,"$200 Million Cash Spectacular",,10,"10000","230","15"
1433,"$200 Million Cash Spectacular",,10,"100000","10",
1433,"$200 Million Cash Spectacular",,10,"1000000","10",
1433,"$200 Million Cash Spectacular",,10,"TOTAL","8087306","502468"
1434,"Break the Bank",,2,"2","4996962","278215"
1434,"Break the Bank",,2,"4","2957277","171317"
1434,"Break the Bank",,2,"6","815916","48450"
1434,"Break the Bank",,2,"8","203835","12231"
1434,"Break the Bank",,2,"10","509871","30783"
1434,"Break the Bank",,2,"12","611940","37090"
1434,"Break the Bank",,2,"20","306036","18713"
1434,"Break the Bank",,2,"50","189053","11576"
1434,"Break the Bank",,2,"200","35469","2168"
1434,"Break the Bank",,2,"1000","1077","57"
1434,"Break the Bank",,2,"3000","266","17"
1434,"Break the Bank",,2,"30000","34","2"
1434,"Break the Bank",,2,"TOTAL","10627736","610619"
1437,"Monthly Bonus",,5,"5","2053939","22348"
1437,"Monthly Bonus",,5,"10","1129484","12834"
1437,"Monthly Bonus",,5,"20","410830","4735"
1437,"Monthly Bonus",,5,"25","102677","1234"
1437,"Monthly Bonus",,5,"50","205385","2447"
1437,"Monthly Bonus",,5,"100","4869","49"
1437,"Monthly Bonus",,5,"1000","827","6"
1437,"Monthly Bonus",,5,"20000","21",
1437,"Monthly Bonus",,5,"$10,000/month**","4",
1437,"Monthly Bonus",,5,"TOTAL","3908036","43653"
